,recency,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,DM_category,marital_status
13079,4,293.75,0,1,Surburban,0,Web,Womens E-Mail,0,0,1,Single_Women
13080,5,137.5,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13081,8,185.73,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13082,2,33.18,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13083,1,162.07,0,1,Rural,1,Phone,Womens E-Mail,0,0,1,Single_Women
13084,12,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13085,5,388.65,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
13086,2,214.68,1,1,Surburban,1,Web,No E-Mail,0,0,11,Married
13087,5,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13088,6,220.82,1,0,Rural,1,Web,Mens E-Mail,0,0,2,Single_Man
13089,9,39.07,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
13090,2,143.96,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13091,4,43.62,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13092,7,443.58,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
13093,7,149.73,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13094,1,521.03,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13095,9,1129.41,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,3,Single_Women
13096,10,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13097,2,325.89,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,5,Married
13098,6,204.9,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13099,8,34.05,1,0,Urban,1,Phone,No E-Mail,0,0,6,Single_Man
13100,9,130.19,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13101,6,32.02,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
13102,7,205.26,1,1,Surburban,1,Web,Womens E-Mail,0,0,5,Married
13103,11,203.94,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,1,Single_Women
13104,9,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13105,6,140.98,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13106,4,198.39,0,1,Urban,1,Web,Womens E-Mail,0,0,1,Single_Women
13107,5,217.41,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
13108,7,78.15,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
13109,9,137.28,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13110,1,160,0,1,Urban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13111,2,809.31,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,5,Married
13112,7,66.7,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13113,9,170.92,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13114,1,74.89,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13115,2,42.02,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13116,5,513.06,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,5,Married
13117,2,727.7,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
13118,2,257.3,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
13119,2,55.85,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13120,4,151.13,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13121,4,194.6,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
13122,6,91.94,1,0,Rural,0,Web,No E-Mail,0,0,6,Single_Man
13123,9,284.17,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13124,11,102.23,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13125,1,1150.28,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
13126,1,178.21,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13127,2,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13128,8,29.99,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13129,10,55.95,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13130,7,127.81,0,1,Urban,0,Web,Womens E-Mail,0,0,1,Single_Women
13131,3,141.9,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13132,6,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,4,Single_Man
13133,1,149.63,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
13134,7,177.31,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13135,9,123.83,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13136,5,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13137,10,94.86,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
13138,1,50.56,1,0,Rural,1,Phone,Womens E-Mail,0,0,4,Single_Man
13139,9,57.88,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13140,11,119.04,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
13141,2,231.39,1,1,Surburban,0,Web,Womens E-Mail,0,0,5,Married
13142,2,492.02,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13143,7,47.84,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
13144,2,403.32,0,1,Rural,1,Phone,Womens E-Mail,0,0,1,Single_Women
13145,5,59.78,0,1,Surburban,0,Web,Mens E-Mail,0,0,3,Single_Women
13146,8,115.67,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13147,9,228.73,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,1,Single_Women
13148,12,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13149,3,373.3,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13150,7,106.24,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
13151,2,583.93,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
13152,4,239.74,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13153,9,494.29,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,3,Single_Women
13154,1,130.4,1,0,Surburban,1,Phone,Mens E-Mail,0,0,2,Single_Man
13155,5,153.69,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
13156,9,203.46,1,0,Surburban,1,Phone,Mens E-Mail,0,0,2,Single_Man
13157,1,1010.79,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,1,Single_Women
13158,8,163.2,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13159,10,393.86,1,0,Urban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13160,2,318.04,1,0,Urban,0,Multichannel,No E-Mail,0,0,6,Single_Man
13161,10,62.88,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13162,1,54.29,1,0,Rural,1,Web,Mens E-Mail,0,0,2,Single_Man
13163,7,130.69,0,1,Urban,1,Web,No E-Mail,0,0,5,Single_Women
13164,9,258.73,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13165,10,68.62,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
13166,3,54.79,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
13167,2,412.67,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13168,1,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
13169,1,71.2,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13170,2,318.43,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
13171,5,171.13,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13172,3,204.31,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13173,10,69.22,1,0,Surburban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13174,4,169.91,1,0,Rural,1,Phone,Womens E-Mail,0,0,4,Single_Man
13175,3,182.43,0,1,Rural,0,Web,Mens E-Mail,0,0,3,Single_Women
13176,9,153.11,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13177,1,88.74,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13178,4,285.49,0,1,Urban,0,Web,Womens E-Mail,0,0,1,Single_Women
13179,7,626.28,1,1,Urban,1,Web,No E-Mail,0,0,11,Married
13180,10,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13181,6,365.55,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13182,9,86.3,0,1,Rural,1,Web,Mens E-Mail,0,0,3,Single_Women
13183,9,455.74,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,4,Single_Man
13184,11,138.01,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13185,10,261.42,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13186,7,145.43,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13187,8,106.8,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13188,2,205.28,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
13189,8,198.33,1,0,Rural,1,Web,No E-Mail,0,0,6,Single_Man
13190,5,121.64,1,0,Rural,1,Phone,Mens E-Mail,0,0,2,Single_Man
13191,12,165.53,1,0,Rural,1,Phone,No E-Mail,0,0,6,Single_Man
13192,1,86.1,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13193,9,164.34,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13194,2,454.82,0,1,Rural,0,Web,Mens E-Mail,0,0,3,Single_Women
13195,2,1643.83,1,1,Surburban,1,Multichannel,No E-Mail,0,0,11,Married
13196,4,325.35,0,1,Rural,0,Phone,Mens E-Mail,0,0,3,Single_Women
13197,11,568.56,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,5,Married
13198,1,174.54,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13199,11,69.36,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13200,9,98.9,0,1,Rural,1,Web,Womens E-Mail,0,0,1,Single_Women
13201,1,393.14,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13202,7,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
13203,8,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13204,10,509.78,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13205,4,103.34,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13206,4,413.69,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
13207,9,334.97,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13208,3,125.82,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13209,2,262.32,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
13210,7,29.99,0,1,Urban,1,Web,Womens E-Mail,0,0,1,Single_Women
13211,2,352.85,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
13212,1,1050.32,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,2,Single_Man
13213,10,218.05,1,1,Surburban,1,Web,Mens E-Mail,0,0,5,Married
13214,3,69.54,1,0,Surburban,1,Phone,Mens E-Mail,0,0,2,Single_Man
13215,1,92.19,1,0,Urban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13216,7,97.62,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
13217,1,99.87,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13218,2,232.62,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13219,9,105.5,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
13220,9,41.81,1,0,Surburban,1,Phone,Mens E-Mail,0,0,2,Single_Man
13221,11,52.8,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13222,9,29.99,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13223,10,49.75,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13224,5,481.46,1,1,Rural,0,Multichannel,No E-Mail,0,0,11,Married
13225,5,75.36,0,1,Urban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13226,10,133.72,1,0,Rural,1,Phone,Mens E-Mail,0,0,2,Single_Man
13227,5,172.61,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13228,2,136.49,1,0,Urban,1,Phone,Mens E-Mail,0,0,2,Single_Man
13229,2,92.25,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13230,1,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13231,11,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13232,7,802.63,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,3,Single_Women
13233,5,89.38,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13234,12,520.15,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,5,Married
13235,3,35.6,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
13236,9,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13237,6,395.75,1,1,Urban,0,Multichannel,No E-Mail,0,0,11,Married
13238,6,104.14,1,0,Rural,1,Web,Womens E-Mail,0,0,4,Single_Man
13239,9,78.26,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13240,2,71.8,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
13241,1,29.99,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13242,2,224.47,1,1,Urban,0,Web,No E-Mail,0,0,11,Married
13243,10,121.28,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13244,5,261.4,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
13245,2,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13246,1,1314.55,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
13247,8,139.57,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
13248,10,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13249,2,535.64,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13250,2,144.97,0,1,Rural,0,Web,Womens E-Mail,0,0,1,Single_Women
13251,4,299.31,0,1,Surburban,0,Multichannel,No E-Mail,0,0,5,Single_Women
13252,12,116.96,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13253,9,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,4,Single_Man
13254,1,362.46,1,1,Rural,0,Phone,No E-Mail,0,0,11,Married
13255,7,304.93,0,1,Surburban,0,Web,Womens E-Mail,0,0,1,Single_Women
13256,6,491.02,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13257,7,42.84,0,1,Surburban,0,Web,Mens E-Mail,0,0,3,Single_Women
13258,8,189.34,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13259,3,224.35,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13260,9,41.28,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13261,8,206.15,1,1,Rural,0,Web,Mens E-Mail,0,0,5,Married
13262,6,785.02,1,1,Surburban,1,Web,Womens E-Mail,0,0,5,Married
13263,2,66.05,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13264,5,509.39,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,3,Single_Women
13265,2,161.6,0,1,Urban,0,Web,Womens E-Mail,0,0,1,Single_Women
13266,10,100.42,0,1,Rural,0,Web,No E-Mail,0,0,5,Single_Women
13267,1,214.01,1,1,Surburban,1,Web,Womens E-Mail,0,0,5,Married
13268,2,63.91,0,1,Rural,1,Phone,No E-Mail,0,0,5,Single_Women
13269,6,263.02,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13270,10,112.55,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
13271,3,46.95,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
13272,1,30.01,0,1,Urban,1,Web,Womens E-Mail,0,0,1,Single_Women
13273,6,482.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13274,6,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13275,6,125.77,1,0,Surburban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13276,3,323.02,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13277,5,104.6,0,1,Surburban,1,Web,No E-Mail,0,0,5,Single_Women
13278,9,426.2,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
13279,9,692.25,1,1,Urban,1,Multichannel,No E-Mail,0,0,11,Married
13280,12,153.92,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13281,3,575.84,1,0,Surburban,1,Multichannel,No E-Mail,0,0,6,Single_Man
13282,4,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13283,1,171.67,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13284,3,83.83,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13285,8,587.52,1,1,Surburban,1,Web,Womens E-Mail,0,0,5,Married
13286,9,276.19,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13287,10,221.38,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13288,1,905.64,1,1,Surburban,1,Phone,No E-Mail,0,0,11,Married
13289,1,251.83,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
13290,6,737.15,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
13291,3,80.03,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
13292,8,594.29,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,3,Single_Women
13293,4,59.5,0,1,Surburban,0,Web,Mens E-Mail,0,0,3,Single_Women
13294,4,153.13,0,1,Urban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13295,6,428.19,1,1,Surburban,1,Web,Womens E-Mail,0,0,5,Married
13296,2,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
13297,5,214.8,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13298,10,111.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13299,1,97.47,1,0,Rural,1,Phone,Womens E-Mail,0,0,4,Single_Man
13300,7,79.77,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13301,1,85,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13302,2,197.82,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13303,1,164.22,1,0,Urban,1,Web,Mens E-Mail,0,0,2,Single_Man
13304,7,95.96,0,1,Urban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13305,3,130.38,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
13306,9,135.88,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13307,7,57.2,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13308,1,463.16,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,5,Married
13309,10,49.16,1,0,Urban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13310,5,69.11,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13311,3,142.47,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13312,6,56.66,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13313,5,472.04,1,0,Rural,0,Phone,Womens E-Mail,0,0,4,Single_Man
13314,8,90.87,0,1,Rural,1,Phone,No E-Mail,0,0,5,Single_Women
13315,2,163.72,0,1,Surburban,0,Web,Womens E-Mail,0,0,1,Single_Women
13316,8,223.89,1,0,Rural,0,Multichannel,No E-Mail,0,0,6,Single_Man
13317,10,115.79,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13318,10,65.38,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13319,7,346.65,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13320,6,363.64,0,1,Urban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13321,9,148.8,0,1,Surburban,1,Web,No E-Mail,0,0,5,Single_Women
13322,5,86.26,0,1,Rural,0,Web,Mens E-Mail,0,0,3,Single_Women
13323,7,313.07,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13324,6,118.4,1,0,Urban,1,Phone,No E-Mail,0,0,6,Single_Man
13325,4,196,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
13326,10,577.62,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13327,10,50.26,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
13328,9,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13329,11,79.65,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13330,11,196.94,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13331,2,150.97,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13332,7,261.31,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13333,1,48.77,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
13334,7,134.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13335,12,179.74,0,1,Urban,1,Web,Womens E-Mail,0,0,1,Single_Women
13336,5,512.07,1,1,Urban,1,Phone,Womens E-Mail,0,0,5,Married
13337,4,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13338,10,43.52,0,1,Rural,0,Phone,No E-Mail,0,0,5,Single_Women
13339,5,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13340,1,732.29,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,1,Single_Women
13341,1,213.79,0,1,Rural,1,Phone,No E-Mail,0,0,5,Single_Women
13342,1,36.74,1,0,Rural,0,Phone,Womens E-Mail,0,0,4,Single_Man
13343,11,150.36,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
13344,4,668.82,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13345,1,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13346,10,237.15,1,0,Urban,0,Multichannel,No E-Mail,0,0,6,Single_Man
13347,11,47.44,0,1,Urban,1,Web,No E-Mail,0,0,5,Single_Women
13348,2,350.47,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,4,Single_Man
13349,2,111.58,1,0,Urban,1,Phone,No E-Mail,0,0,6,Single_Man
13350,4,1506.93,1,0,Rural,1,Multichannel,No E-Mail,0,0,6,Single_Man
13351,5,41.4,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13352,2,84.85,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13353,4,29.99,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13354,2,283.42,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13355,5,165.7,0,1,Urban,1,Web,Womens E-Mail,0,0,1,Single_Women
13356,10,115.22,0,1,Urban,1,Web,Womens E-Mail,0,0,1,Single_Women
13357,6,55.19,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13358,6,164.04,0,1,Surburban,0,Web,Womens E-Mail,0,0,1,Single_Women
13359,7,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13360,5,81.02,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13361,1,251.34,1,1,Surburban,0,Phone,No E-Mail,0,0,11,Married
13362,1,564.04,0,1,Surburban,1,Multichannel,No E-Mail,0,0,5,Single_Women
13363,5,35.31,1,0,Rural,1,Web,Womens E-Mail,0,0,4,Single_Man
13364,10,134.65,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13365,9,82.87,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13366,2,125.66,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13367,2,31.5,1,0,Rural,1,Phone,Mens E-Mail,0,0,2,Single_Man
13368,8,451.2,1,1,Surburban,1,Phone,Mens E-Mail,0,0,5,Married
13369,1,267.79,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13370,10,135.77,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13371,6,296.77,1,1,Surburban,1,Web,Womens E-Mail,0,0,5,Married
13372,3,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13373,9,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,4,Single_Man
13374,10,29.99,0,1,Rural,1,Web,Mens E-Mail,0,0,3,Single_Women
13375,1,80.13,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
13376,6,101.19,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13377,1,300.82,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13378,2,500.54,0,1,Rural,1,Web,Mens E-Mail,0,0,3,Single_Women
13379,10,261.89,0,1,Rural,0,Web,Mens E-Mail,0,0,3,Single_Women
13380,8,251.51,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13381,5,109.45,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13382,6,221.27,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,4,Single_Man
13383,10,57.49,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13384,3,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13385,2,776.64,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,5,Married
13386,5,262.77,1,0,Urban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13387,1,455.56,1,1,Urban,0,Phone,Womens E-Mail,0,0,5,Married
13388,3,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
13389,9,56.34,0,1,Urban,1,Web,Mens E-Mail,0,0,3,Single_Women
13390,9,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,2,Single_Man
13391,5,79.79,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13392,4,153.19,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13393,10,133.75,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13394,11,207.1,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13395,7,77.33,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
13396,1,181.66,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
13397,1,84.48,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
13398,2,174.07,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13399,4,100.7,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
13400,11,224.92,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
